"Open";"High";"Low";"Close";"Volume";"Day"
"2011-05-10";0.574275362318841;0.588768115942029;0.563992869875223;0.577246537594388;19731000;2011-05-10
"2011-05-11";0.578291814946619;0.603990481420465;0.569131605043207;0.578351254480287;38146500;2011-05-11
"2011-05-12";0.583540145985401;0.602968113341557;0.564308449074074;0.584297917976406;33926250;2011-05-12
"2011-05-13";0.585146918736719;0.602456245774807;0.562385656787413;0.584291546499869;41738350;2011-05-13
"2011-05-16";0.548341647309699;0.564189189189189;0.533315595423619;0.547789748111797;38296200;2011-05-16
"2011-05-17";0.55024730646831;0.552450244447011;0.522678671918965;0.535296367112811;26385500;2011-05-17
"2011-05-18";0.5339258698941;0.542504570383912;0.520757683524876;0.526323689444257;17986150;2011-05-18
"2011-05-19";0.529391891891892;0.535585773266164;0.515154867256637;0.520776756817083;28963950;2011-05-19
"2011-05-20";0.523180784006564;0.534030020900627;0.509222490257933;0.51642892092288;21124200;2011-05-20
"2011-05-23";0.526923076923077;0.530019342359768;0.501491297617699;0.507490494296578;26333250;2011-05-23
"2011-05-24";0.508788580539843;0.51861793918012;0.494590072504183;0.505928853754941;29543000;2011-05-24
"2011-05-25";0.50461247637051;0.513396255137768;0.493666169895678;0.501454681089146;19980700;2011-05-25
"2011-05-26";0.501333333333333;0.520107238605898;0.487624676763945;0.511432926829268;22579250;2011-05-26
"2011-05-27";0.511803552451799;0.529130850047756;0.502605240469318;0.516521935265592;25682500;2011-05-27
"2011-05-30";0.51769578313253;0.523157577129064;0.508845767067675;0.517272454190448;8206250;2011-05-30
"2011-05-31";0.516430171769978;0.530536218250235;0.511345548769202;0.528487303552005;22853400;2011-05-31
"2011-06-01";0.525746268656716;0.535961920467749;0.498890479599141;0.529938340390758;42866800;2011-06-01
"2011-06-02";0.525701635899745;0.531463001318019;0.511388306288406;0.515801104972376;20999000;2011-06-02
"2011-06-03";0.519389301689402;0.546076382291469;0.511403411812387;0.526365348399247;28155700;2011-06-03
"2011-06-06";0.52611320754717;0.534526075371146;0.517636057602394;0.527663741478664;15118150;2011-06-06
"2011-06-07";0.524274038642612;0.538895621875473;0.518267476071655;0.530457798985983;20555100;2011-06-07
"2011-06-08";0.531685393258427;0.541865803635269;0.523756495916852;0.53024645257655;20527950;2011-06-08
"2011-06-09";0.529739776951673;0.540278347822842;0.521405049396268;0.529281849302462;23433350;2011-06-09
"2011-06-10";0.530015826861497;0.534489118406492;0.520186053272285;0.527900146842878;19336000;2011-06-10
"2011-06-14";0.526017271662763;0.543935985840186;0.523130118289354;0.537784299339692;22392850;2011-06-14
"2011-06-15";0.53844181531812;0.547802197802198;0.526812852800695;0.535739019500638;37186000;2011-06-15
"2011-06-16";0.532452276064611;0.541549918891019;0.526390610191733;0.532335766423358;18616200;2011-06-16
"2011-06-17";0.532377783465575;0.549983220850889;0.513650405919965;0.521654606328977;25917950;2011-06-17
"2011-06-20";0.518522518630522;0.531139705882353;0.503760210139973;0.516730804471321;17264500;2011-06-20
"2011-06-21";0.517900806539907;0.523876043083483;0.512058287795993;0.517990894404465;12679350;2011-06-21
"2011-06-22";0.519005901543199;0.52428730099963;0.506227106227106;0.510091743119266;21036650;2011-06-22
"2011-06-23";0.508161764705882;0.519820493642483;0.490325884203211;0.49996282527881;23577750;2011-06-23
"2011-06-24";0.502809611829945;0.512059369202226;0.48775642877781;0.499034221363752;21990850;2011-06-24
"2011-06-27";0.499157509157509;0.509075481443223;0.49277577610365;0.498919374336056;13936700;2011-06-27
"2011-06-28";0.500054746523596;0.513411644161452;0.490580310507547;0.50472452391336;21790200;2011-06-28
"2011-06-29";0.504280014508524;0.510374954495814;0.496849684968497;0.499819168173599;14246150;2011-06-29
"2011-06-30";0.502005999927712;0.512618585399802;0.495172215016573;0.506401653911719;14370550;2011-06-30
"2011-07-01";0.507457257184431;0.520264074821199;0.485915492957747;0.500848416289593;25986750;2011-07-01
"2011-07-04";0.499524195538011;0.510488510881607;0.495930949445129;0.501023288637968;8998350;2011-07-04
"2011-07-05";0.50143337462396;0.510179211469534;0.494987645605365;0.500373015027177;15994600;2011-07-05
"2011-07-06";0.50141592920354;0.507585515958208;0.49226148409894;0.499786400854397;13211850;2011-07-06
"2011-07-07";0.499468273661822;0.514826139515039;0.48654994992921;0.500587747199557;21901000;2011-07-07
"2011-07-08";0.502568552585908;0.511582336062706;0.486220069581827;0.49704264812701;24042250;2011-07-08
"2011-07-11";0.498290419370595;0.511622924477772;0.485454734579245;0.500693974874551;17558250;2011-07-11
"2011-07-12";0.501523024547572;0.510341074020319;0.493058027767889;0.503464120328822;20270250;2011-07-12
"2011-07-13";0.503436180113108;0.511862439236741;0.489900244950122;0.49900426742532;18278750;2011-07-13
"2011-07-14";0.500840696884055;0.507288105092676;0.491692939884516;0.500821545935134;18689950;2011-07-14
"2011-07-15";0.500789889415482;0.507376337865201;0.497138769670958;0.501693571634477;9850850;2011-07-15
"2011-07-18";0.502449567723343;0.508978982260591;0.494263621650782;0.504347826086956;18724900;2011-07-18
"2011-07-19";0.503532480707221;0.511763208610596;0.49804161126882;0.506808847899705;11355900;2011-07-19
"2011-07-20";0.506389088298636;0.513543813966945;0.50201275337537;0.509712230215827;12423250;2011-07-20
"2011-07-21";0.509712230215827;0.518951920630883;0.498736519913158;0.510562119584676;17013000;2011-07-21
"2011-07-22";0.509875222816399;0.520833333333333;0.500596533090041;0.510369353191789;21195650;2011-07-22
"2011-07-25";0.510602084958514;0.525491598140865;0.500702740688686;0.515108924806746;16846400;2011-07-25
"2011-07-26";0.517605633802817;0.525091451504066;0.511107211791542;0.520038201690779;12180000;2011-07-26
"2011-07-27";0.520038337297221;0.52943287867911;0.508683987574132;0.516840259135975;11240750;2011-07-27
"2011-07-28";0.517653390742734;0.523871386813901;0.503239436619718;0.50887323943662;13996600;2011-07-28
"2011-07-29";0.508556850795451;0.524308206974292;0.498672519381217;0.509920420582622;19675850;2011-07-29
"2011-08-01";0.511802346249556;0.521614862450875;0.501436077057793;0.509185048585006;18119700;2011-08-01
"2011-08-02";0.510182284249502;0.521877601244979;0.499150442477876;0.510425949028694;17534550;2011-08-02
"2011-08-03";0.509043647785119;0.531448183242558;0.501081470800288;0.519180633147114;25713750;2011-08-03
"2011-08-04";0.518487084870849;0.53715507041716;0.505230202578269;0.517832260008285;27338850;2011-08-04
"2011-08-05";0.519062824606625;0.532256809338521;0.49477038425492;0.521851395097888;42341750;2011-08-05
"2011-08-08";0.521883656509695;0.537675813708403;0.498552085779134;0.516129032258065;38413350;2011-08-08
"2011-08-09";0.513288149517355;0.58599274705349;0.472727272727273;0.530752380149971;73144900;2011-08-09
"2011-08-10";0.532307692307692;0.580836994630098;0.486051854282901;0.534863156033072;48654550;2011-08-10
"2011-08-11";0.541539549896096;0.608525232729054;0.467036511417882;0.547734371463492;60339950;2011-08-11
"2011-08-12";0.547824136384029;0.578810890905723;0.520512596221134;0.543146528645369;49108150;2011-08-12
"2011-08-15";0.545082868070515;0.576701268742791;0.517319656969901;0.546494030603666;29506150;2011-08-15
"2011-08-16";0.55089058524173;0.586584289496911;0.536244171259008;0.568051391862955;28115350;2011-08-16
"2011-08-17";0.570069018733656;0.592791208791209;0.535165289256198;0.558253434607562;25438450;2011-08-17
"2011-08-18";0.556164614606173;0.590745614035088;0.538697478991597;0.569083986170073;31443550;2011-08-18
"2011-08-19";0.571875;0.602929624324199;0.54813590290164;0.572183098591549;40630100;2011-08-19
"2011-08-22";0.573404730031236;0.596360032435355;0.538601694915254;0.56055245321625;28082900;2011-08-22
"2011-08-23";0.559671478768892;0.585317028591323;0.546972860125261;0.56353591160221;24431200;2011-08-23
"2011-08-24";0.566173361522199;0.581611883417782;0.547102811546977;0.562095648864645;18034100;2011-08-24
"2011-08-25";0.564238745574102;0.585035783994795;0.545499771982919;0.56935790931118;23645700;2011-08-25
"2011-08-26";0.568230551505275;0.591167332445628;0.548660446803047;0.560441455423349;30412550;2011-08-26
"2011-08-29";0.559145234173741;0.571744492642681;0.55170540043471;0.562626008064516;17544800;2011-08-29
"2011-08-30";0.562039209115281;0.588905419766206;0.55408142178136;0.573480893714763;36861100;2011-08-30
"2011-08-31";0.573677215715591;0.589758558859097;0.552719379346384;0.571265306122449;36021150;2011-08-31
"2011-09-01";0.572250561109978;0.598197064989518;0.55228300452199;0.572420157278125;32701850;2011-09-01
"2011-09-02";0.568356997971602;0.59234309623431;0.558983666061706;0.580633085146208;18031500;2011-09-02
"2011-09-05";0.581557894736842;0.614980460269214;0.572776845637584;0.594102453723633;26557850;2011-09-05
"2011-09-06";0.592961343664776;0.61122025758568;0.58438566552901;0.59963970146693;21619900;2011-09-06
"2011-09-07";0.597558908289541;0.618391391263664;0.58020618556701;0.599494342437933;25698950;2011-09-07
"2011-09-08";0.599810317100326;0.620982311667577;0.580457903710319;0.605626283367556;29075900;2011-09-08
"2011-09-09";0.606242995309452;0.649671052631579;0.599414601970565;0.623765326975477;44593650;2011-09-09
"2011-09-12";0.623625307284254;0.654788418708241;0.615870967741936;0.637925006555371;35523300;2011-09-12
"2011-09-13";0.635742398685178;0.658674688135893;0.617900025547134;0.635493151273133;27316500;2011-09-13
"2011-09-14";0.635551314305544;0.647650861134007;0.607541666666667;0.625147729191288;25650450;2011-09-14
"2011-09-15";0.623949579831933;0.648319327731092;0.574947054670955;0.603397400111652;82422050;2011-09-15
"2011-09-16";0.600790513833992;0.615170690419572;0.583294172932331;0.592423046566693;29219850;2011-09-16
"2011-09-19";0.594411177644711;0.622351374258385;0.573716584780843;0.594405594405594;40847100;2011-09-19
"2011-09-20";0.595066562255286;0.610262436349393;0.573509433962264;0.589256667297144;36086150;2011-09-20
"2011-09-21";0.588989784335982;0.597487167700912;0.572388423857963;0.59106529209622;20351350;2011-09-21
"2011-09-22";0.585658914728682;0.63;0.5506395146644;0.59071212492846;59147400;2011-09-22
"2011-09-23";0.591813930389438;0.635767380848273;0.553672777755094;0.587907092081336;55146150;2011-09-23
"2011-09-26";0.599455040871935;0.638101829822209;0.535326404297559;0.564165029469548;49650150;2011-09-26
"2011-09-27";0.565857418111753;0.58515625;0.551523672011551;0.573002109210218;24140600;2011-09-27
"2011-09-28";0.572672366460115;0.585964632150413;0.542790287314435;0.556578487355786;31007450;2011-09-28
"2011-09-29";0.558008658008658;0.576865436188673;0.530075187969925;0.550861314978895;25254050;2011-09-29
"2011-09-30";0.553856154169694;0.576599793830783;0.525315250104766;0.529770992366412;37381150;2011-09-30
"2011-10-03";0.537354085603113;0.562958532695375;0.507709665287702;0.527071990320629;34919300;2011-10-03
"2011-10-04";0.526075093193959;0.548235294117647;0.49447462071549;0.51586228215928;37712200;2011-10-04
"2011-10-05";0.516730038022814;0.542919476398255;0.490605270122113;0.528849585597018;37741950;2011-10-05
"2011-10-06";0.524862952451304;0.542772511848341;0.513481287741836;0.530972762645914;28687600;2011-10-06
"2011-10-07";0.529574968209318;0.551829875353431;0.513538461538461;0.529913174483606;30517300;2011-10-07
"2011-10-10";0.530196078431373;0.56307289393278;0.522771506422733;0.551211884284597;26653800;2011-10-10
"2011-10-11";0.552826510721248;0.565980532950375;0.532112567463377;0.547391338154109;24675000;2011-10-11
"2011-10-12";0.550703125;0.560595961576162;0.531254752851711;0.548474314407107;25053100;2011-10-12
"2011-10-13";0.545922878782054;0.564988104678826;0.530929222252124;0.555049115913556;35337900;2011-10-13
"2011-10-14";0.555643003305525;0.574009783809374;0.538988266974418;0.56692759295499;25545600;2011-10-14
"2011-10-17";0.566472189809413;0.593982819688149;0.543723581649668;0.571887321653591;37834000;2011-10-17
"2011-10-18";0.571434402808393;0.585073392598718;0.549394240317776;0.564059568012137;27947100;2011-10-18
"2011-10-19";0.56100369238099;0.582109150594994;0.54986160537762;0.567939302957764;25346900;2011-10-19
"2011-10-20";0.570034443168771;0.58806464981351;0.561091292362575;0.578084767237504;22043550;2011-10-20
"2011-10-21";0.575820422105648;0.597131789334872;0.562972141172709;0.581951082372786;19305050;2011-10-21
"2011-10-24";0.57808764940239;0.588588709677419;0.564356435643564;0.573073868149325;30025750;2011-10-24
"2011-10-25";0.5713720838276;0.586206896551724;0.559065663528578;0.57424315233061;22010550;2011-10-25
"2011-10-26";0.575429560178665;0.594342279988733;0.549132947976879;0.559229609003365;34080950;2011-10-26
"2011-10-27";0.561384615384615;0.574054054054054;0.544439029875923;0.55329582604729;41111650;2011-10-27
"2011-10-28";0.55291771699462;0.577967864986707;0.534007454699782;0.567676003028009;31263550;2011-10-28
"2011-10-31";0.569269230769231;0.59160822904963;0.557061126166817;0.582541680973637;25848300;2011-10-31
"2011-11-01";0.580215550423403;0.596101364522417;0.557735849056604;0.577712496617835;28648100;2011-11-01
"2011-11-02";0.571165714723809;0.59015503875969;0.556285424721294;0.570808648730237;20485400;2011-11-02
"2011-11-03";0.567741935483871;0.598145045009937;0.555555555555556;0.572231590781338;21479600;2011-11-03
"2011-11-07";0.573350824587706;0.585297033478228;0.558147321428571;0.570326188257223;15766800;2011-11-07
"2011-11-08";0.563921655091317;0.583232856066315;0.557270422224672;0.570257174804324;15331200;2011-11-08
"2011-11-09";0.571481619012254;0.598885362644167;0.543547197640118;0.568916749483984;24461850;2011-11-09
"2011-11-10";0.566692307692308;0.596243949661181;0.534546778303604;0.556471017134524;27932400;2011-11-10
"2011-11-11";0.554909090909091;0.574719940253921;0.54347509996365;0.558454847787158;17971850;2011-11-11
"2011-11-14";0.5576;0.572744014732965;0.541908862576247;0.558216468896081;25611750;2011-11-14
"2011-11-15";0.558366461872064;0.586292834890966;0.542211232779936;0.565341913584612;47535650;2011-11-15
"2011-11-16";0.568656078626878;0.593408574622291;0.54808362369338;0.579901269393512;25505550;2011-11-16
"2011-11-17";0.577793493635078;0.592387791741472;0.55171935181651;0.57165404040404;36172800;2011-11-17
"2011-11-18";0.568183434056168;0.596723445806662;0.557980900409277;0.575608036658442;24279850;2011-11-18
"2011-11-21";0.576454283785224;0.61443345323741;0.553758865248227;0.590614583723456;28891200;2011-11-21
"2011-11-22";0.584615960753473;0.598689138576779;0.570806976489086;0.588984151727721;18031750;2011-11-22
"2011-11-23";0.593188622754491;0.612495706270753;0.571869035383938;0.595615967735912;33860950;2011-11-23
"2011-11-24";0.599239228683338;0.606290018832392;0.575030410262081;0.58218617456656;13576800;2011-11-24
"2011-11-25";0.584926884139482;0.607172898982947;0.574538745387454;0.590883720930233;18950200;2011-11-25
"2011-11-28";0.592763692808042;0.606296008582103;0.560118126845732;0.574353372330679;28443350;2011-11-28
"2011-11-29";0.576991150442478;0.592400129912309;0.561974239938567;0.579856012034815;19252650;2011-11-29
"2011-11-30";0.580845860605625;0.604330000719269;0.544955434303725;0.566389689672715;32772450;2011-11-30
"2011-12-01";0.565608269638708;0.584437648657832;0.556885431212182;0.568588669125042;31149650;2011-12-01
"2011-12-02";0.566808396665439;0.584327086882453;0.55953488372093;0.576789720579237;18888750;2011-12-02
"2011-12-05";0.575422582826234;0.591375628573397;0.565957016775584;0.583163265306123;12314300;2011-12-05
"2011-12-06";0.583087478559177;0.608426446516262;0.550062430398542;0.580706713780919;31368950;2011-12-06
"2011-12-07";0.579225352112676;0.60234044080695;0.573773934959919;0.589832322511595;19873450;2011-12-07
"2011-12-08";0.591535714285714;0.60532835445765;0.576589797344514;0.595028038718434;19080850;2011-12-08
"2011-12-09";0.59375113138554;0.628390804597701;0.571563020343155;0.600323685498137;40852400;2011-12-09
"2011-12-12";0.601415270018622;0.644268774703557;0.565214201877934;0.614313725490196;31147350;2011-12-12
"2011-12-13";0.611513892698985;0.641974317817014;0.596176776029847;0.620183913397742;26466100;2011-12-13
"2011-12-14";0.61684251660805;0.647781299524564;0.603931185102877;0.6288671875;35956750;2011-12-14
"2011-12-15";0.632127019322141;0.648884462151394;0.601156069364162;0.621646659204076;46344500;2011-12-15
"2011-12-16";0.624427245774133;0.654618473895582;0.604631707038826;0.651379462672182;30718650;2011-12-16
"2011-12-19";0.642937625754527;0.660316807241308;0.633573141486811;0.644744829819094;23152250;2011-12-19
"2011-12-20";0.646490767303729;0.653406772745818;0.61328125;0.6211328125;24038100;2011-12-20
"2011-12-21";0.62443579766537;0.651257096512571;0.610155642023346;0.641008064516129;24956700;2011-12-21
"2011-12-22";0.632441070715142;0.655358082668718;0.628797253602651;0.646166134185304;13160050;2011-12-22
"2011-12-23";0.642635966653434;0.663078491335372;0.634297929614821;0.652676399026764;13491300;2011-12-23
"2011-12-26";0.649717514124294;0.665125522164091;0.64405152412193;0.654408222257909;6306750;2011-12-26
"2011-12-27";0.65751224604513;0.664556448340232;0.646339017051153;0.655585106382979;7488050;2011-12-27
"2011-12-28";0.652130103583088;0.667657356892761;0.6472;0.662047729022325;9546200;2011-12-28
"2011-12-29";0.657985477262586;0.674162384378212;0.646945724013619;0.65625;12156350;2011-12-29
"2011-12-30";0.656948881789137;0.672900593771458;0.639209486166008;0.650751582278481;15614200;2011-12-30
"2012-01-03";0.652507374631268;0.668360914105595;0.632275031444144;0.640408600505012;14507900;2012-01-03
"2012-01-04";0.639059148023291;0.647543520309478;0.632656178402322;0.637198622273249;7788350;2012-01-04
"2012-01-05";0.639104946549676;0.647825580944253;0.621553222029161;0.63964242869858;12579450;2012-01-05
"2012-01-06";0.63447216890595;0.654657362396111;0.626782793899517;0.637153846153846;8593050;2012-01-06
"2012-01-09";0.636933369218347;0.650562103707161;0.629007633587786;0.639814814814815;10387650;2012-01-09
"2012-01-10";0.638739431206764;0.653102119460501;0.626345812398474;0.634345351043643;24079800;2012-01-10
"2012-01-11";0.636699554302693;0.649348653114552;0.631108417304341;0.636412051125989;13324100;2012-01-11
"2012-01-12";0.635583567469056;0.657788071800811;0.617722938867078;0.642561119349074;26905250;2012-01-12
"2012-01-13";0.643799672966498;0.658461656618409;0.639393939393939;0.65700575815739;21077350;2012-01-13
"2012-01-16";0.654980694980695;0.667740933447231;0.647236796752326;0.655498711389776;12567150;2012-01-16
"2012-01-17";0.654387907012253;0.664130019120459;0.64230048707381;0.658834729626809;22732200;2012-01-17
"2012-01-18";0.658212927756654;0.685534832063115;0.641502417255485;0.667910447761194;32195100;2012-01-18
"2012-01-19";0.662405792818088;0.671145949981336;0.63637677493948;0.639920448381848;33185950;2012-01-19
"2012-01-20";0.64477503628447;0.654343263247045;0.633818629581341;0.645985401459854;22139000;2012-01-20
"2012-01-23";0.643510054844607;0.668325103033453;0.629749103942652;0.647225917802308;23747900;2012-01-23
"2012-01-24";0.650390270466509;0.6756;0.630703926423771;0.660596322085342;34015150;2012-01-24
"2012-01-25";0.650487156775908;0.671880044481113;0.643120716921455;0.657446808510638;33720900;2012-01-25
"2012-01-26";0.657166037602737;0.671301247771836;0.643763767963915;0.659920031138318;28366600;2012-01-26
"2012-01-27";0.657315340909091;0.675447839831401;0.632955904072016;0.659894794122982;22038600;2012-01-27
"2012-01-30";0.655530539617982;0.670715150625619;0.645407154413086;0.659519569720536;16443600;2012-01-30
"2012-01-31";0.65632225433526;0.677629201301048;0.636803534485782;0.660048579575457;31536750;2012-01-31
"2012-02-01";0.658622885853797;0.668434163701068;0.637446074201898;0.646838342472409;23814800;2012-02-01
"2012-02-02";0.646671289875173;0.655418900452013;0.638311126492473;0.645698812747344;17733200;2012-02-02
"2012-02-03";0.645012486126526;0.657989953279236;0.628843537414966;0.637137989778535;19277550;2012-02-03
"2012-02-06";0.637963973799127;0.648011782032401;0.628755872511576;0.640677966101695;19705350;2012-02-06
"2012-02-07";0.640033898305085;0.668457485277405;0.632783574554022;0.651535836177474;31696550;2012-02-07
"2012-02-08";0.649084745762712;0.66019018950537;0.643468013468014;0.656782549420586;17688900;2012-02-08
"2012-02-09";0.656078524930984;0.678037857317799;0.633199011208561;0.648219574350851;25399100;2012-02-09
"2012-02-10";0.649705372616984;0.677459749552773;0.629366529880341;0.657801608579088;29767700;2012-02-10
"2012-02-13";0.656089890816579;0.67037483171544;0.646991184361824;0.6609396914446;28781400;2012-02-13
"2012-02-14";0.656986531986532;0.666877570389117;0.64696938281844;0.660942408376963;20802000;2012-02-14
"2012-02-15";0.660063942174034;0.674735670562048;0.647195146888419;0.658178457747202;25307650;2012-02-15
"2012-02-16";0.66348887194065;0.670533561619903;0.653556571664317;0.659423533868246;21877100;2012-02-16
"2012-02-17";0.659487179487179;0.678144764581869;0.647239263803681;0.669624217118998;17990250;2012-02-17
"2012-02-20";0.665976464092211;0.670400719150849;0.656251069509566;0.662829456032439;15528650;2012-02-20
"2012-02-21";0.661313617606603;0.674536551241693;0.649776862341229;0.66504347826087;12775450;2012-02-21
"2012-02-22";0.664470261834576;0.672842311322404;0.648976109215017;0.670231729055258;26175600;2012-02-22
"2012-02-24";0.665790474872895;0.707298512625389;0.623207258772643;0.665663734179285;86846300;2012-02-24
"2012-02-27";0.660088443007062;0.675383438134212;0.652287581699346;0.667096774193548;40786950;2012-02-27
"2012-02-28";0.663599013968776;0.680536912751678;0.640098199672668;0.661694371049199;35624550;2012-02-28
"2012-02-29";0.659811653522345;0.665235765864697;0.644865625716063;0.658682042833608;39143500;2012-02-29
"2012-03-01";0.649006622516556;0.664511208383075;0.640970244525189;0.655759205219843;23087100;2012-03-01
"2012-03-02";0.661211129296236;0.668121981874711;0.645779220779221;0.654512753433617;28277850;2012-03-02
"2012-03-05";0.653422425032595;0.660256620614971;0.640857042050229;0.645209003215434;24921350;2012-03-05
"2012-03-06";0.646246401656047;0.67993900372755;0.62936612690339;0.667702702702703;31204950;2012-03-06
"2012-03-07";0.668228583070184;0.687433201172212;0.661657175590525;0.673434856175973;27987850;2012-03-07
"2012-03-11";0.664674415532955;0.670651168934091;0.648741935483871;0.652925403030401;19315300;2012-03-11
"2012-03-12";0.654051068806445;0.665447300519319;0.635229509237509;0.652641031397325;38881000;2012-03-12
"2012-03-13";0.649760765550239;0.678467305289463;0.638355906696764;0.661509433962264;61896050;2012-03-13
"2012-03-14";0.662605435801312;0.683171723490773;0.640169902912621;0.652074783401733;56598700;2012-03-14
"2012-03-15";0.65212354035184;0.660855930640103;0.627241737068327;0.637672465506899;58379250;2012-03-15
"2012-03-16";0.640274407597136;0.674637324809442;0.636991626794258;0.670540383497966;66494950;2012-03-16
"2012-03-19";0.664264117521302;0.703414602807491;0.646505826158386;0.684606076046112;46968250;2012-03-19
"2012-03-20";0.683888166037257;0.717138103161398;0.654537386287996;0.688093112455775;32481650;2012-03-20
"2012-03-21";0.686642480211082;0.71662447257384;0.67926137295418;0.701086414831057;35474750;2012-03-21
"2012-03-22";0.704061251664447;0.721965317919075;0.683236994219653;0.702228224172856;26242300;2012-03-22
"2012-03-23";0.701548174765759;0.716704868119462;0.683526542611833;0.700671140939597;27784050;2012-03-23
"2012-03-26";0.698932265598932;0.725728236513829;0.671646586345382;0.698709677419355;37462700;2012-03-26
"2012-03-27";0.698746383799421;0.716114285714286;0.6799399188265;0.700641690432979;28013050;2012-03-27
"2012-03-28";0.700447288517418;0.739148211243612;0.668972267536705;0.699931880108992;45417700;2012-03-28
"2012-03-29";0.703127133688379;0.739704684678305;0.684521371022805;0.724535734383793;53675250;2012-03-29
"2012-03-30";0.721971537660535;0.734398385019665;0.695492180312787;0.722222222222222;46801750;2012-03-30
"2012-04-02";0.718041237113402;0.742547712279959;0.697844169071465;0.720192374230157;30922350;2012-04-02
"2012-04-03";0.716660383178531;0.733349412534886;0.691358024691358;0.706375838926175;34929700;2012-04-03
"2012-04-04";0.711033989996938;0.735645891059591;0.677451971688574;0.703418090871196;39265700;2012-04-04
"2012-04-05";0.704986149584488;0.720226776533559;0.683883588441211;0.691346087436978;48365850;2012-04-05
"2012-04-06";0.695041093998204;0.715377234443299;0.671649484536083;0.693929621885963;17810050;2012-04-06
"2012-04-09";0.692304964539007;0.720766494882776;0.67258972554539;0.696035242290749;24827500;2012-04-09
"2012-04-10";0.697784530581958;0.710359712230216;0.671112963734889;0.684232804232804;32780650;2012-04-10
"2012-04-11";0.686916886261662;0.708867540444984;0.655312468002321;0.6780276816609;28017250;2012-04-11
"2012-04-12";0.677348066298343;0.693787448754336;0.662755994648554;0.675588419079358;33951850;2012-04-12
"2012-04-13";0.674370472576751;0.697390513502169;0.668047945205479;0.694977328217649;34305450;2012-04-13
"2012-04-16";0.691834942932397;0.723076923076923;0.681616371834894;0.707734037617331;32756100;2012-04-16
"2012-04-17";0.710792188782978;0.717322380746505;0.681547196593329;0.6921786912153;36259900;2012-04-17
"2012-04-18";0.68988684582744;0.701553028944442;0.666490467632237;0.678609625668449;26962000;2012-04-18
"2012-04-19";0.680650010738063;0.699688518133973;0.647659166409809;0.670549602488766;47680800;2012-04-19
"2012-04-20";0.667427859663691;0.702060775410409;0.652207880434783;0.684870218579235;50721550;2012-04-20
"2012-04-23";0.690010652554895;0.723358411924694;0.678379027553786;0.701123912200965;32051350;2012-04-23
"2012-04-24";0.701578393546124;0.723852846673165;0.681037197746439;0.696517412935323;28481900;2012-04-24
"2012-04-25";0.694591728525981;0.708902024001433;0.67152064100331;0.687068357998591;21812550;2012-04-25
"2012-04-26";0.685358255451713;0.700775858986735;0.662312259867272;0.678475177304965;21652400;2012-04-26
"2012-04-27";0.677876232162557;0.697035714285714;0.655959805959806;0.678138075313808;27288200;2012-04-27
"2012-04-28";0.682657342657343;0.686217522235451;0.670774647887324;0.678218679604921;5736200;2012-04-28
"2012-05-02";0.678477961432507;0.707437722419929;0.656781242577449;0.685386494812507;23858700;2012-05-02
"2012-05-03";0.687256637168142;0.702530730296457;0.667783105344803;0.676034873830451;21934600;2012-05-03
"2012-05-04";0.676720914497347;0.711893484503786;0.648806347173302;0.679658816984981;43419800;2012-05-04
"2012-05-05";0.685237598689111;0.695494405805866;0.674019607843137;0.684287481723091;6949050;2012-05-05
"2012-05-07";0.688603347695123;0.705013617706855;0.641585464136567;0.685144454799627;13480450;2012-05-07
"2012-05-08";0.682995412165162;0.700619616140245;0.655067691181851;0.66483638792016;13876550;2012-05-08
"2012-05-10";0.662812108713265;0.680673197318995;0.634628975265018;0.645321606063856;42688600;2012-05-10
"2012-05-11";0.658434262366847;0.675923885092939;0.636282394995532;0.66247658838784;23411650;2012-05-11
"2012-05-12";0.659429975074956;0.673809523809524;0.648269646719539;0.660466812545587;10697900;2012-05-12
"2012-05-14";0.659109105466191;0.700793773119605;0.623754483858111;0.655009986057203;43141350;2012-05-14
"2012-05-15";0.596672626914406;0.616793710340424;0.562925890279115;0.590030911901082;56377400;2012-05-15
"2012-05-16";0.586099180007809;0.606553446553447;0.568021846994115;0.581963742735076;32103950;2012-05-16
"2012-05-17";0.582049306625578;0.606786427145709;0.498281786941581;0.572737686139748;38237000;2012-05-17
"2012-05-18";0.562672645021818;0.611331024245423;0.550239610338597;0.588809552624148;37416600;2012-05-18
"2012-05-21";0.587414544436893;0.612927039330681;0.568251473477407;0.5865483234714;23183050;2012-05-21
"2012-05-22";0.58775782291585;0.607092427482148;0.571585127201566;0.592508917954816;23817900;2012-05-22
"2012-05-23";0.596412736799678;0.614762886597938;0.565592173843317;0.580753343421537;35197850;2012-05-23
"2012-05-24";0.582113821138211;0.619043659043659;0.549407424848913;0.587182015381582;33178050;2012-05-24
"2012-05-25";0.58308599469706;0.617894610873988;0.57041290675417;0.603332808068074;32570850;2012-05-25
"2012-05-28";0.601484375;0.627853881278539;0.592741312741313;0.61462766995978;16650250;2012-05-28
"2012-05-29";0.615205133190745;0.625976257419556;0.595761741122566;0.609774723176785;22292650;2012-05-29
"2012-05-30";0.6090489025799;0.635634920634921;0.594291187739464;0.629496686651941;37759300;2012-05-30
"2012-05-31";0.621010164932959;0.67914979757085;0.604450604450604;0.642667203867848;38102200;2012-05-31
"2012-06-01";0.644070525722567;0.681786026382589;0.614336633663366;0.647920872022608;34292600;2012-06-01
